cell_id,tough_label,material,tough_material,generated
1671,A1H71,RockF,ROCKF,False
1672,A1H72,RockF,ROCKF,False
1673,A1H73,RockF,ROCKF,False
1674,A1H74,RockF,ROCKF,False
1675,A1H75,RockF,ROCKF,False
1676,A1H76,RockF,ROCKF,False
1677,A1H77,RockF,ROCKF,False
1678,A1H78,RockF,ROCKF,False
1679,A1H79,RockF,ROCKF,False
1680,A1H80,RockF,ROCKF,False
1681,A1H81,RockF,ROCKF,False
1682,A1H82,RockF,ROCKF,False
1683,A1H83,RockF,ROCKF,False
1684,A1H84,RockF,ROCKF,False
1685,A1H85,RockF,ROCKF,False
1686,A1H86,RockF,ROCKF,False
1687,A1H87,RockF,ROCKF,False
1688,A1H88,RockF,ROCKF,False
1689,A1H89,RockF,ROCKF,False
1690,A1H90,RockF,ROCKF,False
1691,A1H91,RockF,ROCKF,False
1692,A1H92,RockF,ROCKF,False
1693,A1H93,RockF,ROCKF,False
1694,A1H94,RockF,ROCKF,False
1695,A1H95,RockF,ROCKF,False
1696,A1H96,RockF,ROCKF,False
1697,A1H97,RockF,ROCKF,False
1698,A1H98,RockF,ROCKF,False
1699,A1H99,RockF,ROCKF,False
1700,A1I 0,RockF,ROCKF,False
1701,A1I 1,RockF,ROCKF,False
1702,A1I 2,RockF,ROCKF,False
1703,A1I 3,RockF,ROCKF,False
1704,A1I 4,RockF,ROCKF,False
1705,A1I 5,RockF,ROCKF,False
1706,A1I 6,RockF,ROCKF,False
1707,A1I 7,RockF,ROCKF,False
1708,A1I 8,RockF,ROCKF,False
1709,A1I 9,RockF,ROCKF,False
1710,A1I10,RockF,ROCKF,False
1711,A1I11,RockF,ROCKF,False
1712,A1I12,RockF,ROCKF,False
1713,A1I13,RockF,ROCKF,False
1714,A1I14,RockF,ROCKF,False
1715,A1I15,RockF,ROCKF,False
1716,A1I16,RockF,ROCKF,False
1717,A1I17,RockF,ROCKF,False
1718,A1I18,RockF,ROCKF,False
1719,A1I19,RockF,ROCKF,False
1720,A1I20,RockF,ROCKF,False
1721,A1I21,RockF,ROCKF,False
1722,A1I22,RockF,ROCKF,False
1723,A1I23,RockF,ROCKF,False
1724,A1I24,RockF,ROCKF,False
1725,A1I25,RockF,ROCKF,False
1726,A1I26,RockF,ROCKF,False
1727,A1I27,RockF,ROCKF,False
1728,A1I28,RockF,ROCKF,False
1729,A1I29,RockF,ROCKF,False
1730,A1I30,RockF,ROCKF,False
1731,A1I31,RockF,ROCKF,False
1732,A1I32,RockF,ROCKF,False
1733,A1I33,RockF,ROCKF,False
1734,A1I34,RockF,ROCKF,False
1735,A1I35,RockF,ROCKF,False
1736,A1I36,RockF,ROCKF,False
1737,A1I37,RockF,ROCKF,False
1738,A1I38,RockF,ROCKF,False
1739,A1I39,RockF,ROCKF,False
1740,A1I40,RockF,ROCKF,False
1741,A1I41,RockF,ROCKF,False
1742,A1I42,RockF,ROCKF,False
1743,A1I43,RockF,ROCKF,False
1744,A1I44,RockF,ROCKF,False
1745,A1I45,RockF,ROCKF,False
1746,A1I46,RockF,ROCKF,False
1747,A1I47,RockF,ROCKF,False
1748,A1I48,RockF,ROCKF,False
1749,A1I49,RockF,ROCKF,False
1750,A1I50,RockF,ROCKF,False
1751,A1I51,RockF,ROCKF,False
1752,A1I52,RockF,ROCKF,False
1753,A1I53,RockF,ROCKF,False
1754,A1I54,RockF,ROCKF,False
1755,A1I55,RockF,ROCKF,False
1756,A1I56,RockF,ROCKF,False
1757,A1I57,RockF,ROCKF,False
1758,A1I58,RockF,ROCKF,False
1759,A1I59,RockF,ROCKF,False
1760,A1I60,RockF,ROCKF,False
1761,A1I61,RockF,ROCKF,False
1762,A1I62,RockF,ROCKF,False
1763,A1I63,RockF,ROCKF,False
1764,A1I64,RockF,ROCKF,False
1765,A1I65,RockF,ROCKF,False
1766,A1I66,RockF,ROCKF,False
1767,A1I67,RockF,ROCKF,False
1768,A1I68,RockF,ROCKF,False
1769,A1I69,RockF,ROCKF,False
1770,A1I70,RockF,ROCKF,False
1771,A1I71,RockF,ROCKF,False
1772,A1I72,RockF,ROCKF,False
1773,A1I73,RockF,ROCKF,False
1774,A1I74,RockF,ROCKF,False
1775,A1I75,RockF,ROCKF,False
1776,A1I76,RockF,ROCKF,False
1777,A1I77,RockF,ROCKF,False
1778,A1I78,RockF,ROCKF,False
1779,A1I79,RockF,ROCKF,False
1780,A1I80,RockF,ROCKF,False
1781,A1I81,RockF,ROCKF,False
1782,A1I82,RockF,ROCKF,False
1783,A1I83,RockF,ROCKF,False
1784,A1I84,RockF,ROCKF,False
1785,A1I85,RockF,ROCKF,False
1786,A1I86,RockF,ROCKF,False
1787,A1I87,RockF,ROCKF,False
1788,A1I88,RockF,ROCKF,False
1789,A1I89,RockF,ROCKF,False
1790,A1I90,RockF,ROCKF,False
1791,A1I91,RockF,ROCKF,False
1792,A1I92,RockF,ROCKF,False
1793,A1I93,RockF,ROCKF,False
1794,A1I94,RockF,ROCKF,False
1795,A1I95,RockF,ROCKF,False
1796,A1I96,RockF,ROCKF,False
1797,A1I97,RockF,ROCKF,False
1798,A1I98,RockF,ROCKF,False
1799,A1I99,RockF,ROCKF,False
1800,A1J 0,RockF,ROCKF,False
1801,A1J 1,RockF,ROCKF,False
1802,A1J 2,RockF,ROCKF,False
1803,A1J 3,RockF,ROCKF,False
1804,A1J 4,RockF,ROCKF,False
1805,A1J 5,RockF,ROCKF,False
1806,A1J 6,RockF,ROCKF,False
1807,A1J 7,RockF,ROCKF,False
1808,A1J 8,RockF,ROCKF,False
1809,A1J 9,RockF,ROCKF,False
1810,A1J10,RockF,ROCKF,False
1811,A1J11,RockF,ROCKF,False
1812,A1J12,RockF,ROCKF,False
1813,A1J13,RockF,ROCKF,False
1814,A1J14,RockF,ROCKF,False
1815,A1J15,RockF,ROCKF,False
1816,A1J16,RockF,ROCKF,False
1817,A1J17,RockF,ROCKF,False
1818,A1J18,RockF,ROCKF,False
1819,A1J19,RockF,ROCKF,False
1820,A1J20,RockF,ROCKF,False
1821,A1J21,RockF,ROCKF,False
1822,A1J22,RockF,ROCKF,False
1823,A1J23,RockF,ROCKF,False
1824,A1J24,RockF,ROCKF,False
1825,A1J25,RockF,ROCKF,False
1826,A1J26,RockF,ROCKF,False
1827,A1J27,RockF,ROCKF,False
1828,A1J28,RockF,ROCKF,False
1829,A1J29,RockF,ROCKF,False
1830,A1J30,RockF,ROCKF,False
1831,A1J31,RockF,ROCKF,False
1832,A1J32,RockF,ROCKF,False
1833,A1J33,RockF,ROCKF,False
1834,A1J34,RockF,ROCKF,False
1835,A1J35,RockF,ROCKF,False
1836,A1J36,RockF,ROCKF,False
1837,A1J37,RockF,ROCKF,False
1838,A1J38,RockF,ROCKF,False
1839,A1J39,RockF,ROCKF,False
1840,A1J40,RockF,ROCKF,False
1841,A1J41,RockF,ROCKF,False
1842,A1J42,RockF,ROCKF,False
1843,A1J43,RockF,ROCKF,False
1844,A1J44,RockF,ROCKF,False
1845,A1J45,RockF,ROCKF,False
1846,A1J46,RockF,ROCKF,False
1847,A1J47,RockF,ROCKF,False
1848,A1J48,RockF,ROCKF,False
1849,A1J49,RockF,ROCKF,False
1850,A1J50,RockF,ROCKF,False
1851,A1J51,RockF,ROCKF,False
1852,A1J52,RockF,ROCKF,False
1853,A1J53,RockF,ROCKF,False
1854,A1J54,RockF,ROCKF,False
1855,A1J55,RockF,ROCKF,False
1856,A1J56,RockF,ROCKF,False
1857,A1J57,RockF,ROCKF,False
1858,A1J58,RockF,ROCKF,False
1859,A1J59,RockF,ROCKF,False
1860,A1J60,RockF,ROCKF,False
1861,A1J61,RockF,ROCKF,False
1862,A1J62,RockF,ROCKF,False
1863,A1J63,RockF,ROCKF,False
1864,A1J64,RockF,ROCKF,False
1865,A1J65,RockF,ROCKF,False
1866,A1J66,RockF,ROCKF,False
1867,A1J67,RockF,ROCKF,False
1868,A1J68,RockF,ROCKF,False
1869,A1J69,RockF,ROCKF,False
1870,A1J70,RockF,ROCKF,False
1871,A1J71,RockF,ROCKF,False
1872,A1J72,RockF,ROCKF,False
1873,A1J73,RockF,ROCKF,False
1874,A1J74,RockF,ROCKF,False
1875,A1J75,RockF,ROCKF,False
1876,A1J76,RockF,ROCKF,False
1877,A1J77,RockF,ROCKF,False
1878,A1J78,RockF,ROCKF,False
1879,A1J79,RockF,ROCKF,False
1880,A1J80,RockF,ROCKF,False
1881,A1J81,RockF,ROCKF,False
1882,A1J82,RockF,ROCKF,False
1883,A1J83,RockF,ROCKF,False
1884,A1J84,RockF,ROCKF,False
1885,A1J85,RockF,ROCKF,False
1886,A1J86,RockF,ROCKF,False
1887,A1J87,RockF,ROCKF,False
1888,A1J88,RockF,ROCKF,False
1889,A1J89,RockF,ROCKF,False
1890,A1J90,RockF,ROCKF,False
1891,A1J91,RockF,ROCKF,False
1892,A1J92,RockF,ROCKF,False
1893,A1J93,RockF,ROCKF,False
1894,A1J94,RockF,ROCKF,False
1895,A1J95,RockF,ROCKF,False
1896,A1J96,RockF,ROCKF,False
1897,A1J97,RockF,ROCKF,False
1898,A1J98,RockF,ROCKF,False
1899,A1J99,RockF,ROCKF,False
1900,A1K 0,RockF,ROCKF,False
1901,A1K 1,RockF,ROCKF,False
1902,A1K 2,RockF,ROCKF,False
1903,A1K 3,RockF,ROCKF,False
1904,A1K 4,RockF,ROCKF,False
1905,A1K 5,RockF,ROCKF,False
1906,A1K 6,RockF,ROCKF,False
1907,A1K 7,RockF,ROCKF,False
1908,A1K 8,RockF,ROCKF,False
1909,A1K 9,RockF,ROCKF,False
1910,A1K10,RockF,ROCKF,False
1911,A1K11,RockF,ROCKF,False
1912,A1K12,RockF,ROCKF,False
1913,A1K13,RockF,ROCKF,False
1914,A1K14,RockF,ROCKF,False
1915,A1K15,RockF,ROCKF,False
1916,A1K16,RockF,ROCKF,False
1917,A1K17,RockF,ROCKF,False
1918,A1K18,RockF,ROCKF,False
1919,A1K19,RockF,ROCKF,False
1920,A1K20,RockF,ROCKF,False
1921,A1K21,RockF,ROCKF,False
1922,A1K22,RockF,ROCKF,False
1923,A1K23,RockF,ROCKF,False
1924,A1K24,RockF,ROCKF,False
1925,A1K25,RockF,ROCKF,False
1926,A1K26,RockF,ROCKF,False
1927,A1K27,RockF,ROCKF,False
1928,A1K28,RockF,ROCKF,False
1929,A1K29,RockF,ROCKF,False
1930,A1K30,RockF,ROCKF,False
1931,A1K31,RockF,ROCKF,False
1932,A1K32,RockF,ROCKF,False
1933,A1K33,RockF,ROCKF,False
1934,A1K34,RockF,ROCKF,False
1935,A1K35,RockF,ROCKF,False
1936,A1K36,RockF,ROCKF,False
1937,A1K37,RockF,ROCKF,False
1938,A1K38,RockF,ROCKF,False
1939,A1K39,RockF,ROCKF,False
1940,A1K40,RockF,ROCKF,False
1941,A1K41,RockF,ROCKF,False
1942,A1K42,RockF,ROCKF,False
1943,A1K43,RockF,ROCKF,False
1944,A1K44,RockF,ROCKF,False
1945,A1K45,RockF,ROCKF,False
1946,A1K46,RockF,ROCKF,False
1947,A1K47,RockF,ROCKF,False
1948,A1K48,RockF,ROCKF,False
1949,A1K49,RockF,ROCKF,False
1950,A1K50,RockF,ROCKF,False
1951,A1K51,RockF,ROCKF,False
1952,A1K52,RockF,ROCKF,False
1953,A1K53,RockF,ROCKF,False
1954,A1K54,RockF,ROCKF,False
1955,A1K55,RockF,ROCKF,False
1956,A1K56,RockF,ROCKF,False
1957,A1K57,RockF,ROCKF,False
1958,A1K58,RockF,ROCKF,False
1959,A1K59,RockF,ROCKF,False
1960,A1K60,RockF,ROCKF,False
1961,A1K61,RockF,ROCKF,False
1962,A1K62,RockF,ROCKF,False
1963,A1K63,RockF,ROCKF,False
1964,A1K64,RockC,ROCKC,False
1965,A1K65,RockC,ROCKC,False
1966,A1K66,RockC,ROCKC,False
1967,A1K67,RockC,ROCKC,False
1968,A1K68,RockC,ROCKC,False
1969,A1K69,RockC,ROCKC,False
1970,A1K70,RockC,ROCKC,False
1971,A1K71,RockC,ROCKC,False
1972,A1K72,RockC,ROCKC,False
1973,A1K73,RockC,ROCKC,False
1974,A1K74,RockC,ROCKC,False
1975,A1K75,RockC,ROCKC,False
1976,A1K76,RockC,ROCKC,False
1977,A1K77,RockC,ROCKC,False
1978,A1K78,RockC,ROCKC,False
1979,A1K79,RockC,ROCKC,False
1980,A1K80,RockC,ROCKC,False
1981,A1K81,RoESF,ROESF,False
1982,A1K82,RoESF,ROESF,False
1983,A1K83,RoESF,ROESF,False
1984,A1K84,RoESF,ROESF,False
1985,A1K85,RoESF,ROESF,False
1986,A1K86,RoESF,ROESF,False
1987,A1K87,RoESF,ROESF,False
1988,A1K88,RoESF,ROESF,False
1989,A1K89,RoESF,ROESF,False
1990,A1K90,RoESF,ROESF,False
1991,A1K91,RoESF,ROESF,False
1992,A1K92,RoESF,ROESF,False
1993,A1K93,RoESF,ROESF,False
1994,A1K94,RoESF,ROESF,False
1995,A1K95,RoESF,ROESF,False
1996,A1K96,RoESF,ROESF,False
1997,A1K97,RoESF,ROESF,False
1998,A1K98,RoESF,ROESF,False
1999,A1K99,RoESF,ROESF,False
2000,A1L 0,RoESF,ROESF,False
2001,A1L 1,RoESF,ROESF,False
2002,A1L 2,RoESF,ROESF,False
2003,A1L 3,RoESF,ROESF,False
2004,A1L 4,RoESF,ROESF,False
2005,A1L 5,RoESF,ROESF,False
2006,A1L 6,RoESF,ROESF,False
2007,A1L 7,RoESF,ROESF,False
2008,A1L 8,RoESF,ROESF,False
2009,A1L 9,RoESF,ROESF,False
2010,A1L10,RoESF,ROESF,False
2011,A1L11,RoESF,ROESF,False
2012,A1L12,RoESF,ROESF,False
2013,A1L13,RoESF,ROESF,False
2014,A1L14,RoESF,ROESF,False
2015,A1L15,RoESF,ROESF,False
2016,A1L16,RoESF,ROESF,False
2017,A1L17,RoESF,ROESF,False
2018,A1L18,RoESF,ROESF,False
2019,A1L19,RoESF,ROESF,False
2020,A1L20,RoESF,ROESF,False
2021,A1L21,RoESF,ROESF,False
2022,A1L22,RoESF,ROESF,False
2023,A1L23,RoESF,ROESF,False
2024,A1L24,RoESF,ROESF,False
2025,A1L25,RoESF,ROESF,False
2026,A1L26,RoESF,ROESF,False
2027,A1L27,RoESF,ROESF,False
2028,A1L28,RoESF,ROESF,False
2029,A1L29,RoESF,ROESF,False
2030,A1L30,RoESF,ROESF,False
2031,A1L31,RoESF,ROESF,False
2032,A1L32,RoESF,ROESF,False
2033,A1L33,RoESF,ROESF,False
2034,A1L34,RoESF,ROESF,False
2035,A1L35,RoESF,ROESF,False
2036,A1L36,RoESF,ROESF,False
2037,A1L37,RoESF,ROESF,False
2038,A1L38,RoESF,ROESF,False
2039,A1L39,RoESF,ROESF,False
2040,A1L40,RoESF,ROESF,False
2041,A1L41,RoESF,ROESF,False
2042,A1L42,RoESF,ROESF,False
2043,A1L43,RoESF,ROESF,False
2044,A1L44,RoESF,ROESF,False
2045,A1L45,RoESF,ROESF,False
2046,A1L46,RoESF,ROESF,False
2047,A1L47,RoESF,ROESF,False
2048,A1L48,RoESF,ROESF,False
2049,A1L49,RoESF,ROESF,False
2050,A1L50,RoESF,ROESF,False
2051,A1L51,RoESF,ROESF,False
2052,A1L52,RoESF,ROESF,False
2053,A1L53,RoESF,ROESF,False
2054,A1L54,RoESF,ROESF,False
2055,A1L55,RoESF,ROESF,False
2056,A1L56,RoESF,ROESF,False
2057,A1L57,RoESF,ROESF,False
2058,A1L58,RoESF,ROESF,False
2059,A1L59,RoESF,ROESF,False
2060,A1L60,RoESF,ROESF,False
2061,A1L61,RoESF,ROESF,False
2062,A1L62,RoESF,ROESF,False
2063,A1L63,RoESF,ROESF,False
2064,A1L64,RoESF,ROESF,False
2065,A1L65,RoESF,ROESF,False
2066,A1L66,RoESF,ROESF,False
2067,A1L67,RoESF,ROESF,False
2068,A1L68,RoESF,ROESF,False
2069,A1L69,RoESF,ROESF,False
2070,A1L70,RoESF,ROESF,False
2071,A1L71,RoESF,ROESF,False
2072,A1L72,RoESF,ROESF,False
2073,A1L73,RoESF,ROESF,False
2074,A1L74,RoESF,ROESF,False
2075,A1L75,RoESF,ROESF,False
2076,A1L76,RoESF,ROESF,False
2077,A1L77,RoESF,ROESF,False
2078,A1L78,RoESF,ROESF,False
2079,A1L79,RoESF,ROESF,False
2080,A1L80,RoESF,ROESF,False
2081,A1L81,RoESF,ROESF,False
2082,A1L82,RoESF,ROESF,False
2083,A1L83,RoESF,ROESF,False
2084,A1L84,RoESF,ROESF,False
2085,A1L85,RoESF,ROESF,False
2086,A1L86,RoESF,ROESF,False
2087,A1L87,RoESF,ROESF,False
2088,A1L88,RoESF,ROESF,False
2089,A1L89,RoESF,ROESF,False
2090,A1L90,RoESF,ROESF,False
2091,A1L91,RoESF,ROESF,False
2092,A1L92,RoESF,ROESF,False
2093,A1L93,RoESF,ROESF,False
2094,A1L94,RoESF,ROESF,False
2095,A1L95,RoESF,ROESF,False
2096,A1L96,RoESF,ROESF,False
2097,A1L97,RoESF,ROESF,False
2098,A1L98,RoESF,ROESF,False
2099,A1L99,RoESF,ROESF,False
2100,A1M 0,RoESF,ROESF,False
2101,A1M 1,RoESF,ROESF,False
2102,A1M 2,RoESF,ROESF,False
2103,A1M 3,RockE,ROCKE,False
2104,A1M 4,RockE,ROCKE,False
2105,A1M 5,RockE,ROCKE,False
2106,A1M 6,RockE,ROCKE,False
2107,A1M 7,RockE,ROCKE,False
2108,A1M 8,RockE,ROCKE,False
2109,A1M 9,RockE,ROCKE,False
2110,A1M10,RockE,ROCKE,False
2111,A1M11,RockE,ROCKE,False
2112,A1M12,RockE,ROCKE,False
2113,A1M13,RockE,ROCKE,False
2114,A1M14,RockE,ROCKE,False
2115,A1M15,RockE,ROCKE,False
2116,A1M16,RockE,ROCKE,False
2117,A1M17,RockE,ROCKE,False
2118,A1M18,RockE,ROCKE,False
2119,A1M19,RockE,ROCKE,False
2120,A1M20,RockE,ROCKE,False
2121,A1M21,RockE,ROCKE,False
2122,A1M22,RockE,ROCKE,False
2123,A1M23,RockE,ROCKE,False
2124,A1M24,RockE,ROCKE,False
2125,A1M25,RockE,ROCKE,False
2126,A1M26,RockE,ROCKE,False
2127,A1M27,RockE,ROCKE,False
2128,A1M28,RockE,ROCKE,False
2129,A1M29,RockE,ROCKE,False
2130,A1M30,RockE,ROCKE,False
2131,A1M31,RockE,ROCKE,False
2132,A1M32,RockE,ROCKE,False
2133,A1M33,RockE,ROCKE,False
2134,A1M34,RockE,ROCKE,False
2135,A1M35,RockE,ROCKE,False
2136,A1M36,RockE,ROCKE,False
2137,A1M37,RockE,ROCKE,False
2138,A1M38,RockE,ROCKE,False
2139,A1M39,RockE,ROCKE,False
2140,A1M40,RockE,ROCKE,False
2141,A1M41,RockE,ROCKE,False
2142,A1M42,RockE,ROCKE,False
2143,A1M43,RockE,ROCKE,False
2144,A1M44,RockE,ROCKE,False
2145,A1M45,RockE,ROCKE,False
2146,A1M46,RockE,ROCKE,False
2147,A1M47,RockE,ROCKE,False
2148,A1M48,RockE,ROCKE,False
2149,A1M49,RockE,ROCKE,False
2150,A1M50,RockE,ROCKE,False
2151,A1M51,RockE,ROCKE,False
2152,A1M52,RockE,ROCKE,False
2153,A1M53,RockE,ROCKE,False
2154,A1M54,RockE,ROCKE,False
2155,A1M55,RockE,ROCKE,False
2156,A1M56,RockE,ROCKE,False
2157,A1M57,RockE,ROCKE,False
2158,A1M58,RockE,ROCKE,False
2159,A1M59,RockE,ROCKE,False
2160,A1M60,RockE,ROCKE,False
2161,A1M61,RockE,ROCKE,False
2162,A1M62,RockE,ROCKE,False
2163,A1M63,RockE,ROCKE,False
2164,A1M64,RockE,ROCKE,False
2165,A1M65,RockE,ROCKE,False
2166,A1M66,RockE,ROCKE,False
2167,A1M67,RockE,ROCKE,False
2168,A1M68,RockE,ROCKE,False
2169,A1M69,RockE,ROCKE,False
2170,A1M70,RockE,ROCKE,False
2171,A1M71,RockE,ROCKE,False
2172,A1M72,RockE,ROCKE,False
2173,A1M73,RockE,ROCKE,False
2174,A1M74,RockE,ROCKE,False
2175,A1M75,RockE,ROCKE,False
2176,A1M76,RockE,ROCKE,False
2177,A1M77,RockE,ROCKE,False
2178,A1M78,RockE,ROCKE,False
2179,A1M79,RockE,ROCKE,False
2180,A1M80,RockE,ROCKE,False
2181,A1M81,RockE,ROCKE,False
2182,A1M82,RockE,ROCKE,False
2183,A1M83,RockE,ROCKE,False
2184,A1M84,RockE,ROCKE,False
2185,A1M85,RockE,ROCKE,False
2186,A1M86,RockE,ROCKE,False
2187,A1M87,RockE,ROCKE,False
2188,A1M88,RockE,ROCKE,False
2189,A1M89,RockE,ROCKE,False
2190,A1M90,RockE,ROCKE,False
2191,A1M91,RockE,ROCKE,False
2192,A1M92,RockE,ROCKE,False
2193,A1M93,RockE,ROCKE,False
2194,A1M94,RockE,ROCKE,False
2195,A1M95,RockE,ROCKE,False
2196,A1M96,RockE,ROCKE,False
2197,A1M97,RockE,ROCKE,False
2198,A1M98,RockE,ROCKE,False
2199,A1M99,RockE,ROCKE,False
2200,A1N 0,RockE,ROCKE,False
2201,A1N 1,RockE,ROCKE,False
2202,A1N 2,RockE,ROCKE,False
2203,A1N 3,RockE,ROCKE,False
2204,A1N 4,RockE,ROCKE,False
2205,A1N 5,RockD,ROCKD,False
2206,A1N 6,RockD,ROCKD,False
2207,A1N 7,RockD,ROCKD,False
2208,A1N 8,RockD,ROCKD,False
2209,A1N 9,RockD,ROCKD,False
2210,A1N10,RockD,ROCKD,False
2211,A1N11,RockD,ROCKD,False
2212,A1N12,RockD,ROCKD,False
2213,A1N13,RockD,ROCKD,False
2214,A1N14,RockD,ROCKD,False
2215,A1N15,RockD,ROCKD,False
2216,A1N16,RockD,ROCKD,False
2217,A1N17,RockD,ROCKD,False
2218,A1N18,RockD,ROCKD,False
2219,A1N19,RockD,ROCKD,False
2220,A1N20,RockD,ROCKD,False
2221,A1N21,RockD,ROCKD,False
2222,A1N22,RockD,ROCKD,False
2223,A1N23,RockD,ROCKD,False
2224,A1N24,RockD,ROCKD,False
2225,A1N25,RockD,ROCKD,False
2226,A1N26,RockD,ROCKD,False
2227,A1N27,RockD,ROCKD,False
2228,A1N28,RockD,ROCKD,False
2229,A1N29,RockD,ROCKD,False
2230,A1N30,RockD,ROCKD,False
2231,A1N31,RockD,ROCKD,False
2232,A1N32,RockD,ROCKD,False
2233,A1N33,RockD,ROCKD,False
2234,A1N34,RockD,ROCKD,False
2235,A1N35,RockD,ROCKD,False
2236,A1N36,RockD,ROCKD,False
2237,A1N37,RockD,ROCKD,False
2238,A1N38,RockD,ROCKD,False
2239,A1N39,RockD,ROCKD,False
2240,A1N40,RockD,ROCKD,False
2241,A1N41,RockD,ROCKD,False
2242,A1N42,RockD,ROCKD,False
2243,A1N43,RockD,ROCKD,False
2244,A1N44,RockD,ROCKD,False
2245,A1N45,RockD,ROCKD,False
2246,A1N46,RockD,ROCKD,False
2247,A1N47,RockD,ROCKD,False
2248,A1N48,RockD,ROCKD,False
2249,A1N49,RockD,ROCKD,False
2250,A1N50,RockD,ROCKD,False
2251,A1N51,RockD,ROCKD,False
2252,A1N52,RockD,ROCKD,False
2253,A1N53,RockD,ROCKD,False
2254,A1N54,RockD,ROCKD,False
2255,A1N55,RockD,ROCKD,False
2256,A1N56,RockD,ROCKD,False
2257,A1N57,RockD,ROCKD,False
2258,A1N58,RockD,ROCKD,False
2259,A1N59,RockD,ROCKD,False
2260,A1N60,RockD,ROCKD,False
2261,A1N61,RockD,ROCKD,False
2262,A1N62,RockD,ROCKD,False
2263,A1N63,RockD,ROCKD,False
2264,A1N64,RockD,ROCKD,False
2265,A1N65,RockD,ROCKD,False
2266,A1N66,RockD,ROCKD,False
2267,A1N67,RockD,ROCKD,False
2268,A1N68,RockD,ROCKD,False
2269,A1N69,RockD,ROCKD,False
2270,A1N70,RockD,ROCKD,False
2271,A1N71,RockD,ROCKD,False
2272,A1N72,RockD,ROCKD,False
2273,A1N73,RockD,ROCKD,False
2274,A1N74,RockD,ROCKD,False
2275,A1N75,RockD,ROCKD,False
2276,A1N76,RockD,ROCKD,False
2277,A1N77,RockD,ROCKD,False
2278,A1N78,RockD,ROCKD,False
2279,A1N79,RockD,ROCKD,False
2280,A1N80,RockD,ROCKD,False
2281,A1N81,RockD,ROCKD,False
2282,A1N82,RockC,ROCKC,False
2283,A1N83,RockC,ROCKC,False
2284,A1N84,RockC,ROCKC,False
2285,A1N85,RockC,ROCKC,False
2286,A1N86,RockC,ROCKC,False
2287,A1N87,RockC,ROCKC,False
2288,A1N88,RockC,ROCKC,False
2289,A1N89,RockC,ROCKC,False
2290,A1N90,RockC,ROCKC,False
2291,A1N91,RockC,ROCKC,False
2292,A1N92,RockC,ROCKC,False
2293,A1N93,RockC,ROCKC,False
2294,A1N94,RockC,ROCKC,False
2295,A1N95,RockC,ROCKC,False
2296,A1N96,RockC,ROCKC,False
2297,A1N97,RockC,ROCKC,False
2298,A1N98,RockC,ROCKC,False
2299,A1N99,RockC,ROCKC,False
2300,A1O 0,RockC,ROCKC,False
2301,A1O 1,RockC,ROCKC,False
2302,A1O 2,RockC,ROCKC,False
2303,A1O 3,RockC,ROCKC,False
2304,A1O 4,RockC,ROCKC,False
2305,A1O 5,RockC,ROCKC,False
2306,A1O 6,RockC,ROCKC,False
2307,A1O 7,RockC,ROCKC,False
2308,A1O 8,RockC,ROCKC,False
2309,A1O 9,RockC,ROCKC,False
2310,A1O10,RockC,ROCKC,False
2311,A1O11,RockC,ROCKC,False
2312,A1O12,RockC,ROCKC,False
2313,A1O13,RockC,ROCKC,False
2314,A1O14,RockC,ROCKC,False
2315,A1O15,RockC,ROCKC,False
2316,A1O16,RockC,ROCKC,False
2317,A1O17,RockC,ROCKC,False
2318,A1O18,RockC,ROCKC,False
2319,A1O19,RockC,ROCKC,False
2320,A1O20,RockC,ROCKC,False
2321,A1O21,RockC,ROCKC,False
2322,A1O22,RockC,ROCKC,False
2323,A1O23,RockC,ROCKC,False
2324,A1O24,RockC,ROCKC,False
2325,A1O25,RockC,ROCKC,False
2326,A1O26,RockC,ROCKC,False
2327,A1O27,RockC,ROCKC,False
2328,A1O28,RockC,ROCKC,False
2329,A1O29,RockC,ROCKC,False
2330,A1O30,RockC,ROCKC,False
2331,A1O31,RockC,ROCKC,False
2332,A1O32,RockC,ROCKC,False
2333,A1O33,RockC,ROCKC,False
2334,A1O34,RockC,ROCKC,False
2335,A1O35,RockC,ROCKC,False
2336,A1O36,RockC,ROCKC,False
2337,A1O37,RockC,ROCKC,False
2338,A1O38,RockC,ROCKC,False
2339,A1O39,RockG,ROCKG,False
2340,A1O40,RockG,ROCKG,False
2341,A1O41,RockG,ROCKG,False
2342,A1O42,RockG,ROCKG,False
2343,A1O43,RockG,ROCKG,False
2344,A1O44,RockG,ROCKG,False
2345,A1O45,RockG,ROCKG,False
2346,A1O46,RockG,ROCKG,False
2347,A1O47,RockG,ROCKG,False
2348,A1O48,RockG,ROCKG,False
2349,A1O49,RockG,ROCKG,False
2350,A1O50,RockG,ROCKG,False
2351,A1O51,RockG,ROCKG,False
2352,A1O52,RockG,ROCKG,False
2353,A1O53,RockG,ROCKG,False
2354,A1O54,RockG,ROCKG,False
2355,A1O55,RockG,ROCKG,False
2356,A1O56,RockG,ROCKG,False
2357,A1O57,RockG,ROCKG,False
2358,A1O58,RockG,ROCKG,False
2359,A1O59,RockG,ROCKG,False
2360,A1O60,RockG,ROCKG,False
2361,A1O61,RockG,ROCKG,False
2362,A1O62,RockG,ROCKG,False
2363,A1O63,RockG,ROCKG,False
2364,A1O64,RockG,ROCKG,False
2365,A1O65,RockG,ROCKG,False
