cell_id,tough_label,material,tough_material,generated
8788,A3I88,Rocka,ROCKA,False
8789,A3I89,Rocka,ROCKA,False
8790,A3I90,Rocka,ROCKA,False
8791,A3I91,Rocka,ROCKA,False
8792,A3I92,Rocka,ROCKA,False
8793,A3I93,Rocka,ROCKA,False
8794,A3I94,Rocka,ROCKA,False
8795,A3I95,Rocka,ROCKA,False
8796,A3I96,Rocka,ROCKA,False
8797,A3I97,Rocka,ROCKA,False
8798,A3I98,Rocka,ROCKA,False
8799,A3I99,Rocka,ROCKA,False
8800,A3J 0,Rocka,ROCKA,False
8801,A3J 1,Rocka,ROCKA,False
8802,A3J 2,Rocka,ROCKA,False
8803,A3J 3,Rocka,ROCKA,False
8804,A3J 4,Rocka,ROCKA,False
8805,A3J 5,Rocka,ROCKA,False
8806,A3J 6,Rocka,ROCKA,False
8807,A3J 7,Rocka,ROCKA,False
8808,A3J 8,Rocka,ROCKA,False
8809,A3J 9,Rocka,ROCKA,False
8810,A3J10,Rocka,ROCKA,False
8811,A3J11,Rocka,ROCKA,False
8812,A3J12,Rocka,ROCKA,False
8813,A3J13,Rocka,ROCKA,False
8814,A3J14,Rocka,ROCKA,False
8815,A3J15,Rocka,ROCKA,False
8816,A3J16,Rocka,ROCKA,False
8817,A3J17,Rocka,ROCKA,False
8818,A3J18,Rocka,ROCKA,False
8819,A3J19,Rocka,ROCKA,False
8820,A3J20,Rocka,ROCKA,False
8821,A3J21,Rocka,ROCKA,False
8822,A3J22,Rocka,ROCKA,False
8823,A3J23,Rocka,ROCKA,False
8824,A3J24,Rocka,ROCKA,False
8825,A3J25,Rocka,ROCKA,False
8826,A3J26,Rocka,ROCKA,False
8827,A3J27,Rocka,ROCKA,False
8828,A3J28,Rocka,ROCKA,False
8829,A3J29,Rocka,ROCKA,False
8830,A3J30,Rocka,ROCKA,False
8831,A3J31,Rocka,ROCKA,False
8832,A3J32,Rocka,ROCKA,False
8833,A3J33,Rocka,ROCKA,False
8834,A3J34,Rocka,ROCKA,False
8835,A3J35,Rocka,ROCKA,False
8836,A3J36,Rocka,ROCKA,False
8837,A3J37,Rocka,ROCKA,False
8838,A3J38,Rocka,ROCKA,False
8839,A3J39,Rocka,ROCKA,False
8840,A3J40,Rocka,ROCKA,False
8841,A3J41,Rocka,ROCKA,False
8842,A3J42,Rocka,ROCKA,False
8843,A3J43,Rocka,ROCKA,False
8844,A3J44,Rocka,ROCKA,False
8845,A3J45,Rocka,ROCKA,False
8846,A3J46,Rocka,ROCKA,False
8847,A3J47,Rocka,ROCKA,False
8848,A3J48,Rocka,ROCKA,False
8849,A3J49,Rocka,ROCKA,False
8850,A3J50,Rocka,ROCKA,False
8851,A3J51,Rocka,ROCKA,False
8852,A3J52,Rocka,ROCKA,False
8853,A3J53,Rocka,ROCKA,False
8854,A3J54,Rocka,ROCKA,False
8855,A3J55,Rocka,ROCKA,False
8856,A3J56,Rocka,ROCKA,False
8857,A3J57,Rocka,ROCKA,False
8858,A3J58,Rocka,ROCKA,False
8859,A3J59,Rocka,ROCKA,False
8860,A3J60,Rocka,ROCKA,False
8861,A3J61,Rocka,ROCKA,False
8862,A3J62,Rocka,ROCKA,False
8863,A3J63,Rocka,ROCKA,False
8864,A3J64,Rocka,ROCKA,False
8865,A3J65,Rocka,ROCKA,False
8866,A3J66,Rocka,ROCKA,False
8867,A3J67,Rocka,ROCKA,False
8868,A3J68,Rocka,ROCKA,False
8869,A3J69,Rocka,ROCKA,False
8870,A3J70,Rocka,ROCKA,False
8871,A3J71,Rocka,ROCKA,False
8872,A3J72,Rocka,ROCKA,False
8873,A3J73,Rocka,ROCKA,False
8874,A3J74,Rocka,ROCKA,False
8875,A3J75,Rocka,ROCKA,False
8876,A3J76,Rocka,ROCKA,False
8877,A3J77,Rocka,ROCKA,False
8878,A3J78,Rocka,ROCKA,False
8879,A3J79,Rocka,ROCKA,False
8880,A3J80,Rocka,ROCKA,False
8881,A3J81,Rocka,ROCKA,False
8882,A3J82,Rocka,ROCKA,False
8883,A3J83,Rocka,ROCKA,False
8884,A3J84,Rocka,ROCKA,False
8885,A3J85,Rocka,ROCKA,False
8886,A3J86,Rocka,ROCKA,False
8887,A3J87,Rocka,ROCKA,False
8888,A3J88,Rocka,ROCKA,False
8889,A3J89,Rocka,ROCKA,False
8890,A3J90,Rocka,ROCKA,False
8891,A3J91,Rocka,ROCKA,False
8892,A3J92,Rocka,ROCKA,False
8893,A3J93,Rocka,ROCKA,False
8894,A3J94,Rocka,ROCKA,False
8895,A3J95,Rocka,ROCKA,False
8896,A3J96,Rocka,ROCKA,False
8897,A3J97,Rocka,ROCKA,False
8898,A3J98,Rocka,ROCKA,False
8899,A3J99,Rocka,ROCKA,False
8900,A3K 0,Rocka,ROCKA,False
8901,A3K 1,Rocka,ROCKA,False
8902,A3K 2,Rocka,ROCKA,False
8903,A3K 3,Rocka,ROCKA,False
8904,A3K 4,Rocka,ROCKA,False
8905,A3K 5,Rocka,ROCKA,False
8906,A3K 6,Rocka,ROCKA,False
8907,A3K 7,Rocka,ROCKA,False
8908,A3K 8,Rocka,ROCKA,False
8909,A3K 9,Rocka,ROCKA,False
8910,A3K10,Rocka,ROCKA,False
8911,A3K11,Rocka,ROCKA,False
8912,A3K12,Rocka,ROCKA,False
8913,A3K13,Rocka,ROCKA,False
8914,A3K14,Rocka,ROCKA,False
8915,A3K15,Rocka,ROCKA,False
8916,A3K16,Rocka,ROCKA,False
8917,A3K17,Rocka,ROCKA,False
8918,A3K18,Rocka,ROCKA,False
8919,A3K19,Rocka,ROCKA,False
8920,A3K20,Rocka,ROCKA,False
8921,A3K21,Rocka,ROCKA,False
8922,A3K22,Rocka,ROCKA,False
8923,A3K23,Rocka,ROCKA,False
8924,A3K24,Rocka,ROCKA,False
8925,A3K25,Rocka,ROCKA,False
8926,A3K26,Rocka,ROCKA,False
8927,A3K27,Rocka,ROCKA,False
8928,A3K28,Rocka,ROCKA,False
8929,A3K29,Rocka,ROCKA,False
8930,A3K30,Rocka,ROCKA,False
8931,A3K31,Rocka,ROCKA,False
8932,A3K32,Rocka,ROCKA,False
8933,A3K33,Rocka,ROCKA,False
8934,A3K34,Rocka,ROCKA,False
8935,A3K35,Rocka,ROCKA,False
8936,A3K36,Rocka,ROCKA,False
8937,A3K37,Rocka,ROCKA,False
8938,A3K38,Rocka,ROCKA,False
8939,A3K39,Rocka,ROCKA,False
8940,A3K40,Rocka,ROCKA,False
8941,A3K41,Rocka,ROCKA,False
8942,A3K42,Rocka,ROCKA,False
8943,A3K43,Rocka,ROCKA,False
8944,A3K44,Rocka,ROCKA,False
8945,A3K45,Rocka,ROCKA,False
8946,A3K46,Rocka,ROCKA,False
8947,A3K47,Rocka,ROCKA,False
8948,A3K48,Rocka,ROCKA,False
8949,A3K49,Rocka,ROCKA,False
8950,A3K50,Rocka,ROCKA,False
8951,A3K51,Rocka,ROCKA,False
8952,A3K52,Rocka,ROCKA,False
8953,A3K53,Rocka,ROCKA,False
8954,A3K54,Rocka,ROCKA,False
8955,A3K55,Rocka,ROCKA,False
8956,A3K56,Rocka,ROCKA,False
8957,A3K57,Rocka,ROCKA,False
8958,A3K58,Rocka,ROCKA,False
8959,A3K59,Rocka,ROCKA,False
8960,A3K60,Rocka,ROCKA,False
8961,A3K61,Rocka,ROCKA,False
8962,A3K62,Rocka,ROCKA,False
8963,A3K63,Rocka,ROCKA,False
8964,A3K64,Rocka,ROCKA,False
8965,A3K65,Rocka,ROCKA,False
8966,A3K66,Rocka,ROCKA,False
8967,A3K67,Rocka,ROCKA,False
8968,A3K68,Rocka,ROCKA,False
8969,A3K69,Rocka,ROCKA,False
8970,A3K70,Rocka,ROCKA,False
8971,A3K71,Rocka,ROCKA,False
8972,A3K72,Rocka,ROCKA,False
8973,A3K73,Rocka,ROCKA,False
8974,A3K74,Rocka,ROCKA,False
8975,A3K75,Rocka,ROCKA,False
8976,A3K76,Rocka,ROCKA,False
8977,A3K77,Rocka,ROCKA,False
8978,A3K78,Rocka,ROCKA,False
8979,A3K79,Rocka,ROCKA,False
8980,A3K80,Rocka,ROCKA,False
8981,A3K81,Rocka,ROCKA,False
8982,A3K82,Rocka,ROCKA,False
8983,A3K83,Rocka,ROCKA,False
8984,A3K84,Rocka,ROCKA,False
8985,A3K85,Rocka,ROCKA,False
8986,A3K86,Rocka,ROCKA,False
8987,A3K87,Rocka,ROCKA,False
8988,A3K88,Rocka,ROCKA,False
8989,A3K89,Rocka,ROCKA,False
8990,A3K90,Rocka,ROCKA,False
8991,A3K91,Rocka,ROCKA,False
8992,A3K92,Rocka,ROCKA,False
8993,A3K93,Rocka,ROCKA,False
8994,A3K94,Rocka,ROCKA,False
8995,A3K95,Rocka,ROCKA,False
8996,A3K96,Rocka,ROCKA,False
8997,A3K97,Rocka,ROCKA,False
8998,A3K98,Rocka,ROCKA,False
8999,A3K99,Rocka,ROCKA,False
9000,A3L 0,Rocka,ROCKA,False
9001,A3L 1,Rocka,ROCKA,False
9002,A3L 2,Rocka,ROCKA,False
9003,A3L 3,Rocka,ROCKA,False
9004,A3L 4,Rocka,ROCKA,False
9005,A3L 5,Rocka,ROCKA,False
9006,A3L 6,Rocka,ROCKA,False
9007,A3L 7,Rocka,ROCKA,False
9008,A3L 8,Rocka,ROCKA,False
9009,A3L 9,Rocka,ROCKA,False
9010,A3L10,Rocka,ROCKA,False
9011,A3L11,Rocka,ROCKA,False
9012,A3L12,Rocka,ROCKA,False
9013,A3L13,Rocka,ROCKA,False
9014,A3L14,Rocka,ROCKA,False
9015,A3L15,Rocka,ROCKA,False
9016,A3L16,Rocka,ROCKA,False
9017,A3L17,Rocka,ROCKA,False
9018,A3L18,Rocka,ROCKA,False
9019,A3L19,Rocka,ROCKA,False
9020,A3L20,Rocka,ROCKA,False
9021,A3L21,Rocka,ROCKA,False
9022,A3L22,Rocka,ROCKA,False
9023,A3L23,Rocka,ROCKA,False
9024,A3L24,Rocka,ROCKA,False
9025,A3L25,Rocka,ROCKA,False
9026,A3L26,Rocka,ROCKA,False
9027,A3L27,Rocka,ROCKA,False
9028,A3L28,Rocka,ROCKA,False
9029,A3L29,Rocka,ROCKA,False
9030,A3L30,Rocka,ROCKA,False
9031,A3L31,Rocka,ROCKA,False
9032,A3L32,Rocka,ROCKA,False
9033,A3L33,Rocka,ROCKA,False
9034,A3L34,Rocka,ROCKA,False
9035,A3L35,Rocka,ROCKA,False
9036,A3L36,Rocka,ROCKA,False
9037,A3L37,Rocka,ROCKA,False
9038,A3L38,Rocka,ROCKA,False
9039,A3L39,Rocka,ROCKA,False
9040,A3L40,Rocka,ROCKA,False
9041,A3L41,Rocka,ROCKA,False
9042,A3L42,Rocka,ROCKA,False
9043,A3L43,Rocka,ROCKA,False
9044,A3L44,Rocka,ROCKA,False
9045,A3L45,Rocka,ROCKA,False
9046,A3L46,Rocka,ROCKA,False
9047,A3L47,Rocka,ROCKA,False
9048,A3L48,Rocka,ROCKA,False
9049,A3L49,Rocka,ROCKA,False
9050,A3L50,Rocka,ROCKA,False
9051,A3L51,Rocka,ROCKA,False
9052,A3L52,Rocka,ROCKA,False
9053,A3L53,Rocka,ROCKA,False
9054,A3L54,Rocka,ROCKA,False
9055,A3L55,Rocka,ROCKA,False
9056,A3L56,Rocka,ROCKA,False
9057,A3L57,Rocka,ROCKA,False
9058,A3L58,Rocka,ROCKA,False
9059,A3L59,Rocka,ROCKA,False
9060,A3L60,Rocka,ROCKA,False
9061,A3L61,Rocka,ROCKA,False
9062,A3L62,Rocka,ROCKA,False
9063,A3L63,Rocka,ROCKA,False
9064,A3L64,Rocka,ROCKA,False
9065,A3L65,Rocka,ROCKA,False
9066,A3L66,Rocka,ROCKA,False
9067,A3L67,Rocka,ROCKA,False
9068,A3L68,Rocka,ROCKA,False
9069,A3L69,Rocka,ROCKA,False
9070,A3L70,Rocka,ROCKA,False
9071,A3L71,Rocka,ROCKA,False
9072,A3L72,Rocka,ROCKA,False
9073,A3L73,Rocka,ROCKA,False
9074,A3L74,Rocka,ROCKA,False
9075,A3L75,Rocka,ROCKA,False
9076,A3L76,Rocka,ROCKA,False
9077,A3L77,Rocka,ROCKA,False
9078,A3L78,Rocka,ROCKA,False
9079,A3L79,Rocka,ROCKA,False
9080,A3L80,Rocka,ROCKA,False
9081,A3L81,Rocka,ROCKA,False
9082,A3L82,Rocka,ROCKA,False
9083,A3L83,Rocka,ROCKA,False
9084,A3L84,Rocka,ROCKA,False
9085,A3L85,Rocka,ROCKA,False
9086,A3L86,Rocka,ROCKA,False
9087,A3L87,Rocka,ROCKA,False
9088,A3L88,Rocka,ROCKA,False
9089,A3L89,Rocka,ROCKA,False
9090,A3L90,Rocka,ROCKA,False
9091,A3L91,Rocka,ROCKA,False
9092,A3L92,Rocka,ROCKA,False
9093,A3L93,Rocka,ROCKA,False
9094,A3L94,Rocka,ROCKA,False
9095,A3L95,Rocka,ROCKA,False
9096,A3L96,Rocka,ROCKA,False
9097,A3L97,Rocka,ROCKA,False
9098,A3L98,Rocka,ROCKA,False
9099,A3L99,Rocka,ROCKA,False
9100,A3M 0,Rocka,ROCKA,False
9101,A3M 1,Rocka,ROCKA,False
9102,A3M 2,Rocka,ROCKA,False
9103,A3M 3,Rocka,ROCKA,False
9104,A3M 4,Rocka,ROCKA,False
9105,A3M 5,Rocka,ROCKA,False
9106,A3M 6,Rocka,ROCKA,False
9107,A3M 7,Rocka,ROCKA,False
9108,A3M 8,Rocka,ROCKA,False
9109,A3M 9,Rocka,ROCKA,False
9110,A3M10,Rocka,ROCKA,False
9111,A3M11,Rocka,ROCKA,False
9112,A3M12,Rocka,ROCKA,False
9113,A3M13,Rocka,ROCKA,False
9114,A3M14,Rocka,ROCKA,False
9115,A3M15,Rocka,ROCKA,False
9116,A3M16,Rocka,ROCKA,False
9117,A3M17,Rocka,ROCKA,False
9118,A3M18,Rocka,ROCKA,False
9119,A3M19,Rocka,ROCKA,False
9120,A3M20,Rocka,ROCKA,False
9121,A3M21,Rocka,ROCKA,False
9122,A3M22,Rocka,ROCKA,False
9123,A3M23,Rocka,ROCKA,False
9124,A3M24,Rocka,ROCKA,False
9125,A3M25,Rocka,ROCKA,False
9126,A3M26,Rocka,ROCKA,False
9127,A3M27,Rocka,ROCKA,False
9128,A3M28,Rocka,ROCKA,False
9129,A3M29,Rocka,ROCKA,False
9130,A3M30,Rocka,ROCKA,False
9131,A3M31,Rocka,ROCKA,False
9132,A3M32,Rocka,ROCKA,False
9133,A3M33,Rocka,ROCKA,False
9134,A3M34,Rocka,ROCKA,False
9135,A3M35,Rocka,ROCKA,False
9136,A3M36,Rocka,ROCKA,False
9137,A3M37,Rocka,ROCKA,False
9138,A3M38,Rocka,ROCKA,False
9139,A3M39,Rocka,ROCKA,False
9140,A3M40,Rocka,ROCKA,False
9141,A3M41,Rocka,ROCKA,False
9142,A3M42,Rocka,ROCKA,False
9143,A3M43,Rocka,ROCKA,False
9144,A3M44,Rocka,ROCKA,False
9145,A3M45,Rocka,ROCKA,False
9146,A3M46,Rocka,ROCKA,False
9147,A3M47,Rocka,ROCKA,False
9148,A3M48,Rocka,ROCKA,False
9149,A3M49,Rocka,ROCKA,False
9150,A3M50,Rocka,ROCKA,False
9151,A3M51,Rocka,ROCKA,False
9152,A3M52,Rocka,ROCKA,False
9153,A3M53,Rocka,ROCKA,False
9154,A3M54,Rocka,ROCKA,False
9155,A3M55,Rocka,ROCKA,False
9156,A3M56,Rocka,ROCKA,False
9157,A3M57,Rocka,ROCKA,False
9158,A3M58,Rocka,ROCKA,False
9159,A3M59,Rocka,ROCKA,False
9160,A3M60,Rocka,ROCKA,False
9161,A3M61,Rocka,ROCKA,False
9162,A3M62,Rocka,ROCKA,False
9163,A3M63,Rocka,ROCKA,False
9164,A3M64,Rocka,ROCKA,False
9165,A3M65,Rocka,ROCKA,False
9166,A3M66,Rocka,ROCKA,False
9167,A3M67,Rocka,ROCKA,False
9168,A3M68,Rocka,ROCKA,False
9169,A3M69,Rocka,ROCKA,False
9170,A3M70,Rocka,ROCKA,False
9171,A3M71,Rocka,ROCKA,False
9172,A3M72,Rocka,ROCKA,False
9173,A3M73,Rocka,ROCKA,False
9174,A3M74,Rocka,ROCKA,False
9175,A3M75,Rocka,ROCKA,False
9176,A3M76,Rocka,ROCKA,False
9177,A3M77,Rocka,ROCKA,False
9178,A3M78,Rocka,ROCKA,False
9179,A3M79,Rocka,ROCKA,False
9180,A3M80,Rocka,ROCKA,False
9181,A3M81,Rocka,ROCKA,False
9182,A3M82,Rocka,ROCKA,False
9183,A3M83,Rocka,ROCKA,False
9184,A3M84,Rocka,ROCKA,False
9185,A3M85,Rocka,ROCKA,False
9186,A3M86,Rocka,ROCKA,False
9187,A3M87,Rocka,ROCKA,False
9188,A3M88,Rocka,ROCKA,False
9189,A3M89,Rocka,ROCKA,False
9190,A3M90,Rocka,ROCKA,False
9191,A3M91,Rocka,ROCKA,False
9192,A3M92,Rocka,ROCKA,False
9193,A3M93,Rocka,ROCKA,False
9194,A3M94,Rocka,ROCKA,False
9195,A3M95,Rocka,ROCKA,False
9196,A3M96,Rocka,ROCKA,False
9197,A3M97,Rocka,ROCKA,False
9198,A3M98,Rocka,ROCKA,False
9199,A3M99,Rocka,ROCKA,False
9200,A3N 0,Rocka,ROCKA,False
9201,A3N 1,Rocka,ROCKA,False
9202,A3N 2,Rocka,ROCKA,False
9203,A3N 3,Rocka,ROCKA,False
9204,A3N 4,Rocka,ROCKA,False
9205,A3N 5,Rocka,ROCKA,False
9206,A3N 6,Rocka,ROCKA,False
9207,A3N 7,Rocka,ROCKA,False
9208,A3N 8,Rocka,ROCKA,False
9209,A3N 9,Rocka,ROCKA,False
9210,A3N10,Rocka,ROCKA,False
9211,A3N11,Rocka,ROCKA,False
9212,A3N12,Rocka,ROCKA,False
9213,A3N13,Rocka,ROCKA,False
9214,A3N14,Rocka,ROCKA,False
9215,A3N15,Rocka,ROCKA,False
9216,A3N16,Rocka,ROCKA,False
9217,A3N17,Rocka,ROCKA,False
9218,A3N18,Rocka,ROCKA,False
9219,A3N19,Rocka,ROCKA,False
9220,A3N20,Rocka,ROCKA,False
9221,A3N21,Rocka,ROCKA,False
9222,A3N22,Rocka,ROCKA,False
9223,A3N23,Rocka,ROCKA,False
9224,A3N24,Rocka,ROCKA,False
9225,A3N25,Rocka,ROCKA,False
9226,A3N26,Rocka,ROCKA,False
9227,A3N27,Rocka,ROCKA,False
9228,A3N28,Rocka,ROCKA,False
9229,A3N29,Rocka,ROCKA,False
9230,A3N30,Rocka,ROCKA,False
9231,A3N31,Rocka,ROCKA,False
9232,A3N32,Rocka,ROCKA,False
9233,A3N33,Rocka,ROCKA,False
9234,A3N34,Rocka,ROCKA,False
9235,A3N35,Rocka,ROCKA,False
9236,A3N36,Rocka,ROCKA,False
9237,A3N37,Rocka,ROCKA,False
9238,A3N38,Rocka,ROCKA,False
9239,A3N39,Rocka,ROCKA,False
9240,A3N40,Rocka,ROCKA,False
9241,A3N41,Rocka,ROCKA,False
9242,A3N42,Rocka,ROCKA,False
9243,A3N43,Rocka,ROCKA,False
9244,A3N44,Rocka,ROCKA,False
9245,A3N45,Rocka,ROCKA,False
9246,A3N46,Rocka,ROCKA,False
9247,A3N47,Rocka,ROCKA,False
9248,A3N48,Rocka,ROCKA,False
9249,A3N49,Rocka,ROCKA,False
9250,A3N50,Rocka,ROCKA,False
9251,A3N51,Rocka,ROCKA,False
9252,A3N52,Rocka,ROCKA,False
9253,A3N53,Rocka,ROCKA,False
9254,A3N54,Rocka,ROCKA,False
9255,A3N55,Rocka,ROCKA,False
9256,A3N56,Rocka,ROCKA,False
9257,A3N57,Rocka,ROCKA,False
9258,A3N58,Rocka,ROCKA,False
9259,A3N59,Rocka,ROCKA,False
9260,A3N60,Rocka,ROCKA,False
9261,A3N61,Rocka,ROCKA,False
9262,A3N62,Rocka,ROCKA,False
9263,A3N63,Rocka,ROCKA,False
9264,A3N64,Rocka,ROCKA,False
9265,A3N65,Rocka,ROCKA,False
9266,A3N66,Rocka,ROCKA,False
9267,A3N67,Rocka,ROCKA,False
9268,A3N68,Rocka,ROCKA,False
9269,A3N69,Rocka,ROCKA,False
9270,A3N70,Rocka,ROCKA,False
9271,A3N71,Rocka,ROCKA,False
9272,A3N72,Rocka,ROCKA,False
9273,A3N73,Rocka,ROCKA,False
9274,A3N74,Rocka,ROCKA,False
9275,A3N75,Rocka,ROCKA,False
9276,A3N76,Rocka,ROCKA,False
9277,A3N77,Rocka,ROCKA,False
9278,A3N78,Rocka,ROCKA,False
9279,A3N79,Rocka,ROCKA,False
9280,A3N80,Rocka,ROCKA,False
9281,A3N81,Rocka,ROCKA,False
9282,A3N82,Rocka,ROCKA,False
9283,A3N83,Rocka,ROCKA,False
9284,A3N84,Rocka,ROCKA,False
9285,A3N85,Rocka,ROCKA,False
9286,A3N86,Rocka,ROCKA,False
9287,A3N87,Rocka,ROCKA,False
9288,A3N88,Rocka,ROCKA,False
9289,A3N89,Rocka,ROCKA,False
9290,A3N90,Rocka,ROCKA,False
9291,A3N91,Rocka,ROCKA,False
9292,A3N92,Rocka,ROCKA,False
9293,A3N93,Rocka,ROCKA,False
9294,A3N94,Rocka,ROCKA,False
9295,A3N95,Rocka,ROCKA,False
9296,A3N96,Rocka,ROCKA,False
9297,A3N97,Rocka,ROCKA,False
9298,A3N98,Rocka,ROCKA,False
9299,A3N99,Rocka,ROCKA,False
9300,A3O 0,Rocka,ROCKA,False
9301,A3O 1,Rocka,ROCKA,False
9302,A3O 2,Rocka,ROCKA,False
9303,A3O 3,Rocka,ROCKA,False
9304,A3O 4,Rocka,ROCKA,False
9305,A3O 5,Rocka,ROCKA,False
9306,A3O 6,Rocka,ROCKA,False
9307,A3O 7,Rocka,ROCKA,False
9308,A3O 8,Rocka,ROCKA,False
9309,A3O 9,Rocka,ROCKA,False
9310,A3O10,Rocka,ROCKA,False
9311,A3O11,Rocka,ROCKA,False
9312,A3O12,Rocka,ROCKA,False
9313,A3O13,Rocka,ROCKA,False
9314,A3O14,Rocka,ROCKA,False
9315,A3O15,Rocka,ROCKA,False
9316,A3O16,Rocka,ROCKA,False
9317,A3O17,Rocka,ROCKA,False
9318,A3O18,Rocka,ROCKA,False
9319,A3O19,Rocka,ROCKA,False
9320,A3O20,Rocka,ROCKA,False
9321,A3O21,Rocka,ROCKA,False
9322,A3O22,Rocka,ROCKA,False
9323,A3O23,Rocka,ROCKA,False
9324,A3O24,Rocka,ROCKA,False
9325,A3O25,Rocka,ROCKA,False
9326,A3O26,Rocka,ROCKA,False
9327,A3O27,Rocka,ROCKA,False
9328,A3O28,Rocka,ROCKA,False
9329,A3O29,Rocka,ROCKA,False
9330,A3O30,Rocka,ROCKA,False
9331,A3O31,Rocka,ROCKA,False
9332,A3O32,Rocka,ROCKA,False
9333,A3O33,Rocka,ROCKA,False
9334,A3O34,Rocka,ROCKA,False
9335,A3O35,Rocka,ROCKA,False
9336,A3O36,Rocka,ROCKA,False
9337,A3O37,Rocka,ROCKA,False
9338,A3O38,Rocka,ROCKA,False
9339,A3O39,Rocka,ROCKA,False
9340,A3O40,Rocka,ROCKA,False
9341,A3O41,Rocka,ROCKA,False
9342,A3O42,Rocka,ROCKA,False
9343,A3O43,Rocka,ROCKA,False
9344,A3O44,Rocka,ROCKA,False
9345,A3O45,Rocka,ROCKA,False
9346,A3O46,Rocka,ROCKA,False
9347,A3O47,Rocka,ROCKA,False
9348,A3O48,Rocka,ROCKA,False
9349,A3O49,Rocka,ROCKA,False
9350,A3O50,Rocka,ROCKA,False
9351,A3O51,Rocka,ROCKA,False
9352,A3O52,Rocka,ROCKA,False
9353,A3O53,Rocka,ROCKA,False
9354,A3O54,Rocka,ROCKA,False
9355,A3O55,Rocka,ROCKA,False
9356,A3O56,Rocka,ROCKA,False
9357,A3O57,Rocka,ROCKA,False
9358,A3O58,Rocka,ROCKA,False
9359,A3O59,Rocka,ROCKA,False
9360,A3O60,Rocka,ROCKA,False
9361,A3O61,Rocka,ROCKA,False
9362,A3O62,Rocka,ROCKA,False
9363,A3O63,Rocka,ROCKA,False
9364,A3O64,Rocka,ROCKA,False
9365,A3O65,Rocka,ROCKA,False
9366,A3O66,Rocka,ROCKA,False
9367,A3O67,Rocka,ROCKA,False
9368,A3O68,Rocka,ROCKA,False
9369,A3O69,Rocka,ROCKA,False
9370,A3O70,Rocka,ROCKA,False
9371,A3O71,Rocka,ROCKA,False
9372,A3O72,Rocka,ROCKA,False
9373,A3O73,Rocka,ROCKA,False
9374,A3O74,Rocka,ROCKA,False
9375,A3O75,Rocka,ROCKA,False
9376,A3O76,Rocka,ROCKA,False
9377,A3O77,Rocka,ROCKA,False
9378,A3O78,Rocka,ROCKA,False
9379,A3O79,Rocka,ROCKA,False
9380,A3O80,Rocka,ROCKA,False
9381,A3O81,Rocka,ROCKA,False
9382,A3O82,Rocka,ROCKA,False
9383,A3O83,Rocka,ROCKA,False
9384,A3O84,Rocka,ROCKA,False
9385,A3O85,Rocka,ROCKA,False
9386,A3O86,Rocka,ROCKA,False
9387,A3O87,Rocka,ROCKA,False
9388,A3O88,Rocka,ROCKA,False
9389,A3O89,Rocka,ROCKA,False
9390,A3O90,Rocka,ROCKA,False
9391,A3O91,Rocka,ROCKA,False
9392,A3O92,Rocka,ROCKA,False
9393,A3O93,Rocka,ROCKA,False
9394,A3O94,Rocka,ROCKA,False
9395,A3O95,Rocka,ROCKA,False
9396,A3O96,Rocka,ROCKA,False
9397,A3O97,Rocka,ROCKA,False
9398,A3O98,Rocka,ROCKA,False
9399,A3O99,Rocka,ROCKA,False
9400,A3P 0,Rocka,ROCKA,False
9401,A3P 1,Rocka,ROCKA,False
9402,A3P 2,Rocka,ROCKA,False
9403,A3P 3,Rocka,ROCKA,False
9404,A3P 4,Rocka,ROCKA,False
9405,A3P 5,Rocka,ROCKA,False
9406,A3P 6,Rocka,ROCKA,False
9407,A3P 7,Rocka,ROCKA,False
9408,A3P 8,Rocka,ROCKA,False
9409,A3P 9,Rocka,ROCKA,False
9410,A3P10,Rocka,ROCKA,False
9411,A3P11,Rocka,ROCKA,False
9412,A3P12,Rocka,ROCKA,False
9413,A3P13,Rocka,ROCKA,False
9414,A3P14,Rocka,ROCKA,False
9415,A3P15,Rocka,ROCKA,False
9416,A3P16,Rocka,ROCKA,False
9417,A3P17,Rocka,ROCKA,False
9418,A3P18,Rocka,ROCKA,False
9419,A3P19,Rocka,ROCKA,False
9420,A3P20,Rocka,ROCKA,False
9421,A3P21,Rocka,ROCKA,False
9422,A3P22,Rocka,ROCKA,False
9423,A3P23,Rocka,ROCKA,False
9424,A3P24,Rocka,ROCKA,False
9425,A3P25,Rocka,ROCKA,False
9426,A3P26,Rocka,ROCKA,False
9427,A3P27,Rocka,ROCKA,False
9428,A3P28,Rocka,ROCKA,False
9429,A3P29,Rocka,ROCKA,False
9430,A3P30,Rocka,ROCKA,False
9431,A3P31,Rocka,ROCKA,False
9432,A3P32,Rocka,ROCKA,False
9433,A3P33,Rocka,ROCKA,False
9434,A3P34,Rocka,ROCKA,False
9435,A3P35,Rocka,ROCKA,False
9436,A3P36,Rocka,ROCKA,False
9437,A3P37,Rocka,ROCKA,False
9438,A3P38,Rocka,ROCKA,False
9439,A3P39,Rocka,ROCKA,False
9440,A3P40,Rocka,ROCKA,False
9441,A3P41,Rocka,ROCKA,False
9442,A3P42,Rocka,ROCKA,False
9443,A3P43,Rocka,ROCKA,False
9444,A3P44,Rocka,ROCKA,False
9445,A3P45,Rocka,ROCKA,False
9446,A3P46,Rocka,ROCKA,False
9447,A3P47,Rocka,ROCKA,False
9448,A3P48,Rocka,ROCKA,False
9449,A3P49,Rocka,ROCKA,False
